# phi psi FES dF/dphi dF/dpsi
2.513274122999976878e+00 2.890265241000027796e+00 1.245545914901673967e+01 -1.211705492371300252e+01 5.177895515100030405e-02
2.576105975999960940e+00 2.890265241000027796e+00 1.166154116203554025e+01 -1.317548938596497798e+01 -1.111683906930001214e-01
2.638937829000033375e+00 2.890265241000027796e+00 1.080104923816583806e+01 -1.419811218558799659e+01 -1.408511639620008971e-01
2.701769681999986794e+00 2.890265241000027796e+00 9.879554898121199358e+00 -1.510203925132304903e+01 -7.216322779500157492e-02
2.764601535000068555e+00 2.890265241000027796e+00 8.907260480316828932e+00 -1.582698155447899957e+01 5.034000407499956975e-02
2.827433387999951364e+00 2.890265241000027796e+00 7.901292551449721202e+00 -1.616297670077104698e+01 1.769796225990001581e-01
2.890265241000027796e+00 2.890265241000027796e+00 6.885029166737950845e+00 -1.610126656787606692e+01 3.068365251739997857e-01
2.953097093999986988e+00 2.890265241000027796e+00 5.885426327772840693e+00 -1.561688355547301299e+01 2.969502428309996889e-01
3.015928946999945293e+00 2.890265241000027796e+00 4.930294080479036722e+00 -1.472288802969301713e+01 2.554577044939991826e-01
3.078760801000035130e+00 2.890265241000027796e+00 4.041577216122554717e+00 -1.351094430883887654e+01 1.883055787780000268e-01
-3.141592653999969009e+00 2.953097093999986988e+00 3.272685392487744593e+00 -1.200216422406104400e+01 9.602588864569989724e-01
-3.078760801000035130e+00 2.953097093999986988e+00 2.571323311907228515e+00 -1.028496558040594522e+01 1.035711028133004197e+00
-3.015928946999945293e+00 2.953097093999986988e+00 1.978390488984068440e+00 -8.594782925354001790e+00 1.168590327635001369e+00
-2.953097093999986988e+00 2.953097093999986988e+00 1.488301189582017514e+00 -7.002872819049005493e+00 1.340576140838005026e+00
-2.890265241000027796e+00 2.953097093999986988e+00 1.093333962081040056e+00 -5.601013231059964070e+00 1.555767743965000838e+00
-2.827433387999951364e+00 2.953097093999986988e+00 7.803124356241468718e-01 -4.393133446257981412e+00 1.835324117421996304e+00
-2.764601535000068555e+00 2.953097093999986988e+00 5.405330499691771706e-01 -3.265444423062008994e+00 2.001642291628002557e+00
-2.701769681999986794e+00 2.953097093999986988e+00 3.696897308777522539e-01 -2.140411612244001116e+00 2.208366903511997048e+00
-2.638937829000033375e+00 2.953097093999986988e+00 2.712049316370439556e-01 -9.785094719420003306e-01 2.338606868000005168e+00
-2.576105975999960940e+00 2.953097093999986988e+00 2.460873702871282376e-01 1.919397748099994638e-01 2.478539080091997970e+00
-2.513274122999976878e+00 2.953097093999986988e+00 2.938928186029201584e-01 1.308177608626001076e+00 2.637783604644987179e+00
-2.450442270000012801e+00 2.953097093999986988e+00 4.082956084147610909e-01 2.303810152422002044e+00 2.772869200510994503e+00
-2.387610416999951468e+00 2.953097093999986988e+00 5.737890025506899860e-01 2.916142145443976652e+00 2.967822684361010044e+00
-2.324778564000050451e+00 2.953097093999986988e+00 7.689018864999397351e-01 3.234474445467994119e+00 3.141174515104008247e+00
-2.261946711000003774e+00 2.953097093999986988e+00 9.735475561422575197e-01 3.249880281997986842e+00 3.327534487649975947e+00
-2.199114858000019712e+00 2.953097093999986988e+00 1.172939823209674159e+00 3.072020612163017361e+00 3.537488559587993464e+00
-2.136283003999996488e+00 2.953097093999986988e+00 1.358550325319114904e+00 2.787170175470019995e+00 3.769310915505991399e+00
-2.073451150999975567e+00 2.953097093999986988e+00 1.527166341870596966e+00 2.579059086101002762e+00 3.996221901918987740e+00
-2.010619297999981292e+00 2.953097093999986988e+00 1.686214481756870498e+00 2.546418805949997033e+00 4.231957921075007789e+00
-1.947787444999960371e+00 2.953097093999986988e+00 1.849087859066848694e+00 2.643431459667998418e+00 4.364617849596018395e+00
-1.884955592000037816e+00 2.953097093999986988e+00 2.018632236719966500e+00 2.747837342219987100e+00 4.402673555705010067e+00
-1.822123739000014231e+00 2.953097093999986988e+00 2.192499660645232495e+00 2.777006554891986667e+00 4.352690050369041330e+00
-1.759291886000024174e+00 2.953097093999986988e+00 2.366201744335079127e+00 2.741143372612000473e+00 4.237744159250986797e+00
-1.696460032999994372e+00 2.953097093999986988e+00 2.534124747692004576e+00 2.586618378002998764e+00 4.151305109976002328e+00
-1.633628179999974339e+00 2.953097093999986988e+00 2.686878906013703272e+00 2.294242343231001957e+00 4.068349960520995623e+00
-1.570796326999984505e+00 2.953097093999986988e+00 2.823965570811715509e+00 2.040840765214013253e+00 4.059588285793997109e+00
-1.507964473999968025e+00 2.953097093999986988e+00 2.946007753820090613e+00 1.890945646430999050e+00 4.093619265634016458e+00
-1.445132621000018824e+00 2.953097093999986988e+00 3.062430938623833754e+00 1.891170772982000647e+00 4.169541827427985403e+00
-1.382300768000029434e+00 2.953097093999986988e+00 3.184444697735848706e+00 2.019675800393998077e+00 4.373396871270998076e+00
-1.319468915000011622e+00 2.953097093999986988e+00 3.322508360743853473e+00 2.436071811920989205e+00 4.581932033341993282e+00
-1.256637060999993283e+00 2.953097093999986988e+00 3.494975010386554004e+00 3.113322255411976602e+00 4.847416373125028599e+00
-1.193805207999977691e+00 2.953097093999986988e+00 3.714920601050948790e+00 3.893638294477992368e+00 5.180907462168982569e+00
-1.130973355000006064e+00 2.953097093999986988e+00 3.991761703616674595e+00 4.954834464970008234e+00 5.541609763849958625e+00
-1.068141501999998244e+00 2.953097093999986988e+00 4.345037303468920697e+00 6.324901467075963346e+00 5.993959132593944084e+00
-1.005309648999990646e+00 2.953097093999986988e+00 4.793030110180417580e+00 7.980009041633952194e+00 6.547736576042987089e+00
-9.424777960000189081e-01 2.953097093999986988e+00 5.354878259690721620e+00 9.957718339765898818e+00 7.190645524328027172e+00
-8.796459430000120872e-01 2.953097093999986988e+00 6.044792112855894572e+00 1.201539498800203276e+01 7.878590847732047209e+00
-8.168140899999871696e-01 2.953097093999986988e+00 6.863699112233668131e+00 1.397583338043704337e+01 8.499958901175988402e+00
-7.539822369999840124e-01 2.953097093999986988e+00 7.795692709444217883e+00 1.556323527851399113e+01 9.143281837867053952e+00
-6.911503840000147170e-01 2.953097093999986988e+00 8.805761470342183372e+00 1.649554742104205118e+01 9.673677405502051130e+00
-6.283185309999932411e-01 2.953097093999986988e+00 9.856245617072659115e+00 1.686046316870802642e+01 1.021060774693099837e+01
-5.654866780000047388e-01 2.953097093999986988e+00 1.091198846001480405e+01 1.669960120316111229e+01 1.081181408837009705e+01
-5.026548249999909235e-01 2.953097093999986988e+00 1.195630371715191131e+01 1.652956228893717139e+01 1.152247016881697661e+01
-4.398229720000016441e-01 2.953097093999986988e+00 1.299054855542278375e+01 1.641334879466804608e+01 1.227826576322196672e+01
-3.769911179999962392e-01 2.953097093999986988e+00 1.402625053529184385e+01 1.661446128554107560e+01 1.314625472009100626e+01
-3.141592650000006315e-01 2.953097093999986988e+00 1.508601653132286913e+01 1.713585159884914333e+01 1.406991917672098324e+01
-2.513274119999963641e-01 2.953097093999986988e+00 1.617937917565785710e+01 1.765464643401109868e+01 1.476751359046195766e+01
-1.884955589999981196e-01 2.953097093999986988e+00 1.729600133454182043e+01 1.779707674045504362e+01 1.510198588696706956e+01
-1.256637059999981820e-01 2.953097093999986988e+00 1.839189011111277949e+01 1.693400126081595758e+01 1.475580848420097091e+01
-6.283185299999909101e-02 2.953097093999986988e+00 1.939457990653491493e+01 1.474389622590192239e+01 1.353542772442000341e+01
0.000000000000000000e+00 2.953097093999986988e+00 2.020938001578298326e+01 1.096504504871106356e+01 1.137020741756399467e+01
6.283185299999909101e-02 2.953097093999986988e+00 2.074565384857595518e+01 5.849660650954020547e+00 8.458253566753011654e+00
1.256637059999981820e-01 2.953097093999986988e+00 2.092454155970298046e+01 -2.601587527050012172e-01 5.099884827263954534e+00
1.884955589999981196e-01 2.953097093999986988e+00 2.071009002664396803e+01 -6.540245173081011387e+00 1.617238361909002942e+00
2.513274119999963641e-01 2.953097093999986988e+00 2.011470860684904949e+01 -1.223866629731005951e+01 -1.561937505625998091e+00
3.141592650000006315e-01 2.953097093999986988e+00 1.919322009169703591e+01 -1.683824462190393234e+01 -4.146319407741970942e+00
3.769911179999962392e-01 2.953097093999986988e+00 1.803165711023808626e+01 -1.986985499080207163e+01 -5.998821666538012742e+00
4.398229720000016441e-01 2.953097093999986988e+00 1.673127957153578649e+01 -2.124318149809203149e+01 -7.172253057784031327e+00
5.026548249999909235e-01 2.953097093999986988e+00 1.539200134854163338e+01 -2.113961471796300629e+01 -7.662698026121020689e+00
5.654866780000047388e-01 2.953097093999986988e+00 1.409969172443618390e+01 -1.981014947229501288e+01 -7.700101732135054888e+00
6.283185309999932411e-01 2.953097093999986988e+00 1.291811497180371759e+01 -1.772493057287499951e+01 -7.433999931699010411e+00
6.911503840000147170e-01 2.953097093999986988e+00 1.187909640240170717e+01 -1.534863595829286353e+01 -7.099816663224015834e+00
7.539822369999840124e-01 2.953097093999986988e+00 1.098878424388578168e+01 -1.298986148891399139e+01 -6.758881369111965576e+00
8.168140899999871696e-01 2.953097093999986988e+00 1.024587378840778484e+01 -1.067642255571697341e+01 -6.429976407187028897e+00
8.796459430000120872e-01 2.953097093999986988e+00 9.643010960888986460e+00 -8.538643885510964537e+00 -6.131959977242004811e+00
9.424777960000189081e-01 2.953097093999986988e+00 9.171630426630777322e+00 -6.483872195759008861e+00 -5.760028316438022600e+00
1.005309648999990646e+00 2.953097093999986988e+00 8.829985097141481276e+00 -4.382264034886024895e+00 -5.278812702750024677e+00
1.068141501999998244e+00 2.953097093999986988e+00 8.623098553335900363e+00 -2.180542011913005229e+00 -4.757478166330002978e+00
1.130973355000006064e+00 2.953097093999986988e+00 8.558505241457091017e+00 1.576782830460006779e-01 -4.128768848322976304e+00
1.193805207999977691e+00 2.953097093999986988e+00 8.643770007527230348e+00 2.569661945379019929e+00 -3.543775763234989107e+00
1.256637060999993283e+00 2.953097093999986988e+00 8.880914742732954892e+00 4.966989987591984956e+00 -2.991836368919023492e+00
1.319468915000011622e+00 2.953097093999986988e+00 9.261940003124017551e+00 7.114931057268000458e+00 -2.562770932118995759e+00
1.382300768000029434e+00 2.953097093999986988e+00 9.765761554605234096e+00 8.825501511883972583e+00 -2.290331133880992187e+00
1.445132621000018824e+00 2.953097093999986988e+00 1.035768414538384263e+01 9.935423235739085257e+00 -2.159601392060991110e+00
1.507964473999968025e+00 2.953097093999986988e+00 1.100136261824854245e+01 1.045497426309404609e+01 -2.041784442046997938e+00
1.570796326999984505e+00 2.953097093999986988e+00 1.166217333198183326e+01 1.050934622960305909e+01 -1.910079487506005869e+00
1.633628179999974339e+00 2.953097093999986988e+00 1.231068811124551843e+01 1.005936411767799932e+01 -1.759412115431995938e+00
1.696460032999994372e+00 2.953097093999986988e+00 1.292114146075717684e+01 9.360165344048029468e+00 -1.550079761363994280e+00
1.759291886000024174e+00 2.953097093999986988e+00 1.348259461179197416e+01 8.520441452240039126e+00 -1.245892324477992918e+00
1.822123739000014231e+00 2.953097093999986988e+00 1.398755835170192796e+01 7.552498356157948400e+00 -9.307648397240033677e-01
1.884955592000037816e+00 2.953097093999986988e+00 1.442784397892993553e+01 6.441566702219950535e+00 -5.559567480850043930e-01
1.947787444999960371e+00 2.953097093999986988e+00 1.479109978846773288e+01 5.083223335094982254e+00 -1.926078895560010829e-01
2.010619297999981292e+00 2.953097093999986988e+00 1.506079196072555249e+01 3.423951575700999506e+00 2.224100634219973172e-01
2.073451150999975567e+00 2.953097093999986988e+00 1.521507626401493951e+01 1.440450997483000650e+00 6.017419431440014232e-01
2.136283003999996488e+00 2.953097093999986988e+00 1.523501144071308744e+01 -8.401076758050024518e-01 9.307124793799925744e-01
2.199114858000019712e+00 2.953097093999986988e+00 1.510516238355577201e+01 -3.241186196108979622e+00 1.197162564313998034e+00
2.261946711000003774e+00 2.953097093999986988e+00 1.482664002101774514e+01 -5.589328612519021355e+00 1.313959044187987146e+00
2.324778564000050451e+00 2.953097093999986988e+00 1.440620544449701868e+01 -7.749972920486977834e+00 1.263132191972999196e+00
2.387610416999951468e+00 2.953097093999986988e+00 1.386177146592813614e+01 -9.524265765674011064e+00 1.111259046632003145e+00
2.450442270000012801e+00 2.953097093999986988e+00 1.321454314939385455e+01 -1.100870056112901096e+01 9.313688918179964249e-01
2.513274122999976878e+00 2.953097093999986988e+00 1.248079272931713746e+01 -1.227560504540194231e+01 7.531043808890028890e-01
2.576105975999960940e+00 2.953097093999986988e+00 1.167705291932566780e+01 -1.330154049637289582e+01 5.916080425140026744e-01
2.638937829000033375e+00 2.953097093999986988e+00 1.081179378281928649e+01 -1.422286574993191799e+01 5.057347730679989661e-01
2.701769681999986794e+00 2.953097093999986988e+00 9.892566462718804132e+00 -1.500378595873199394e+01 5.271520853000007945e-01
2.764601535000068555e+00 2.953097093999986988e+00 8.927852115065853411e+00 -1.565112907578609835e+01 6.030574260680001686e-01
2.827433387999951364e+00 2.953097093999986988e+00 7.930834028292935045e+00 -1.602327509717795095e+01 7.709688158830015903e-01
2.890265241000027796e+00 2.953097093999986988e+00 6.922175820701049531e+00 -1.602971551833200081e+01 8.669185988610023097e-01
2.953097093999986988e+00 2.953097093999986988e+00 5.924941310955858853e+00 -1.563532072862597744e+01 9.605777294959996215e-01
3.015928946999945293e+00 2.953097093999986988e+00 4.967765999985594760e+00 -1.475383420626599928e+01 9.496177641360014077e-01
3.078760801000035130e+00 2.953097093999986988e+00 4.076110033228836471e+00 -1.355123599543493285e+01 9.421553318950030009e-01
-3.141592653999969009e+00 3.015928946999945293e+00 3.360164842877502167e+00 -1.195304853524697819e+01 1.840590804057985252e+00
-3.078760801000035130e+00 3.015928946999945293e+00 2.663248045471675596e+00 -1.018401179126099443e+01 1.851478784836991798e+00
-3.015928946999945293e+00 3.015928946999945293e+00 2.078231541354938372e+00 -8.448190391340970606e+00 1.981784472605996550e+00
-2.953097093999986988e+00 3.015928946999945293e+00 1.599511806599807073e+00 -6.831639787353983806e+00 2.160449875464000691e+00
-2.890265241000027796e+00 3.015928946999945293e+00 1.217411959931332888e+00 -5.363554561914989804e+00 2.379363182592006076e+00
-2.827433387999951364e+00 3.015928946999945293e+00 9.198267659606145230e-01 -4.137993454942006544e+00 2.580743655049999585e+00
-2.764601535000068555e+00 3.015928946999945293e+00 6.926891025439587679e-01 -3.085309103529991326e+00 2.829243631931004366e+00
-2.701769681999986794e+00 3.015928946999945293e+00 5.337161222622981427e-01 -1.946733073401004432e+00 3.001384370245006483e+00
-2.638937829000033375e+00 3.015928946999945293e+00 4.471925722120033697e-01 -8.065004517180025534e-01 3.243111029878007923e+00
-2.576105975999960940e+00 3.015928946999945293e+00 4.338495004417524115e-01 3.632892322970008858e-01 3.466202491655007378e+00
-2.513274122999976878e+00 3.015928946999945293e+00 4.921884708159183219e-01 1.462472847626997918e+00 3.662267692608021097e+00
-2.450442270000012801e+00 3.015928946999945293e+00 6.161813455119187211e-01 2.433997834883995015e+00 3.842288813406015358e+00
-2.387610416999951468e+00 3.015928946999945293e+00 7.914639985775409059e-01 3.090138079262979787e+00 3.977274911880001707e+00
-2.324778564000050451e+00 3.015928946999945293e+00 9.967015860479904177e-01 3.372362953605018365e+00 4.114980407202997625e+00
-2.261946711000003774e+00 3.015928946999945293e+00 1.209253877736841787e+00 3.381655275947960337e+00 4.196609186441025763e+00
-2.199114858000019712e+00 3.015928946999945293e+00 1.418579073096843501e+00 3.232065648229995425e+00 4.228401544348959540e+00
-2.136283003999996488e+00 3.015928946999945293e+00 1.613925787784921795e+00 2.983922798219004857e+00 4.320488879609956534e+00
-2.073451150999975567e+00 3.015928946999945293e+00 1.793238352434904925e+00 2.789058462234005997e+00 4.499732853301006585e+00
-2.010619297999981292e+00 3.015928946999945293e+00 1.963849712676655201e+00 2.699669547909977485e+00 4.585582919024985493e+00
-1.947787444999960371e+00 3.015928946999945293e+00 2.132190565730205378e+00 2.693555355704984056e+00 4.645431622961007534e+00
